"ObjectDN","ObjectOwner","EntityName","ActiveDirectoryRights","ObjectRights","ObjectClass","ObjectClassCategory","EntityType","EntityGroupMembers","EntityGroupMembersCount","isMemberOfOtherGroups","IsInherited","PropagationFlags","InheritanceFlags","InheritedObjectType","InheritanceType","ObjectFlags","AccessControlType","ObjectSID","IdentitySID"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\NOC-Delegated Control","ExtendedRight","User-Force-Change-Password","top container ","Container","Other","","0","False","True","InheritOnly","ContainerInherit","User","Descendents","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-20151"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","CreateChild, DeleteChild, ListChildren","ms-Exch-Active-Sync-Devices","top container ","Container","Other","","0","False","True","InheritOnly","ContainerInherit","inetOrgPerson","Descendents","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","CreateChild, DeleteChild, ListChildren","ms-Exch-Active-Sync-Devices","top container ","Container","Other","","0","False","True","InheritOnly","ContainerInherit","User","Descendents","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\NOC-Delegated Control","ReadProperty, WriteProperty","Pwd-Last-Set","top container ","Container","Other","","0","False","True","InheritOnly","ContainerInherit","User","Descendents","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-20151"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Windows Permissions","CreateChild","inetOrgPerson","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23121"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Windows Permissions","CreateChild","Computer","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23121"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Windows Permissions","CreateChild","Group","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23121"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Windows Permissions","CreateChild","Organizational-Unit","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23121"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Windows Permissions","CreateChild","User","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23121"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Windows Permissions","CreateChild","Contact","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23121"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Organization Management","WriteProperty","Proxy-Addresses","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23107"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Proxy-Addresses","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Windows Permissions","WriteProperty","Pwd-Last-Set","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23121"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Organization Management","WriteProperty","Show-In-Address-Book","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23107"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Show-In-Address-Book","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Organization Management","WriteProperty","Exchange-Personal-Information","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23107"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Exchange-Personal-Information","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Organization Management","WriteProperty","Admin-Display-Name","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23107"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Admin-Display-Name","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","Group-Type","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Windows Permissions","WriteProperty","Managed-By","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23121"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","ms-Exch-Mailbox-Security-Descriptor","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","ms-Exch-UM-Server-Writable-Flags","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","Picture","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Organization Management","WriteProperty","Display-Name","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23107"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Display-Name","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Public-Information","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","ms-Exch-User-Culture","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Organization Management","WriteProperty","Display-Name-Printable","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23107"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Display-Name-Printable","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Organization Management","WriteProperty","E-mail-Addresses","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23107"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","E-mail-Addresses","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Windows Permissions","WriteProperty","User-Account-Control","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23121"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Windows Permissions","WriteProperty","Country-Code","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23121"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","ms-Exch-Mobile-Mailbox-Flags","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","ms-Exch-Safe-Recipients-Hash","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Windows Permissions","WriteProperty","WWW-Home-Page","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23121"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","X509-Cert","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","ms-Exch-UM-Dtmf-Map","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","ms-Exch-Blocked-Senders-Hash","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Personal-Information","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Organization Management","WriteProperty","Text-Encoded-OR-Address","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23107"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Text-Encoded-OR-Address","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Organization Management","WriteProperty","Exchange-Information","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23107"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Exchange-Information","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Organization Management","WriteProperty","ms-Exch-Public-Delegates","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23107"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","ms-Exch-Public-Delegates","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","ms-Exch-Public-Delegates","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","ms-Exch-UM-Spoken-Name","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Organization Management","WriteProperty","Garbage-Coll-Period","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23107"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Garbage-Coll-Period","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Servers","WriteProperty","ms-Exch-UM-Pin-Checksum","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23118"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Organization Management","WriteProperty","Legacy-Exchange-DN","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23107"
"CN=System,DC=phx,DC=fnbm,DC=corp","PHXC1B\Domain Admins","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Legacy-Exchange-DN","top container ","Container","Other","","0","False","True","None","ContainerInherit","All","All","ObjectAceTypePresent","Allow","","S-1-5-21-789336058-1085031214-725345543-23119"
